term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
726-17-01,gyromagnetic device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-01,أداة مغناطيس دوّار,"gyromagnetisches Bauelement, n",gyromagnetic devicegyrator (deprecated in this sense),dispositivo giromagnéticogirador (desaconsejado en este sentido),gyromagneettinen rakenneosa,"dispositif gyromagnétique, mgirateur (terme déconseillé dans ce sens) m",dispositivo giromagneticogiratore (sconsigliato),磁気回転装置,자기회전 장치,przyrząd giromagnetyczny,dispositivo giromagnético,gyromagnetisk anordning,旋磁器件
726-17-02,gyromagnetic resonator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-02,مرنان مغناطيس دوّار,"gyromagnetischer Resonator, m",gyromagnetic resonator,resonador giromagnético,gyromagneettinen resonaattori,"résonateur gyromagnétique, m",risonatore giromagnetico,磁気回転共振器,자기회전 공진기,rezonator giromagnetyczny,ressonador giromagnético,gyromagnetisk resonator,旋磁谐振器
726-17-03,non-reciprocal phase-shifter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-03,مزيح غير تبادلى للطور,"nichtreziproker Phasenschieber, m",non-reciprocal phase-shifterdirectional phase changer (deprecated)directional phase-shifter (deprecated),desfasador no recíproco,epäresiprookkinen vaiheensiirrin,"déphaseur non réciproque, mdéphaseur directif, m",sfasatore direttivosfasatore non reciproco,非可逆移相器,비가역 이상기,przesuwnik fazy nieodwracalny,desfasador não recíprocodesfasador direccional,irreciprok fasändrare,非互易移相器
726-17-04,analogue phase shifter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-04,مزيح تماثلي للطور,"analoger Phasenschieber, m",analogue phase shifter,desfasador analógico,analoginen vaiheensiirrin,"déphaseur analogique, m",sfasatore analogico,アナログ移相器,아날로그 이상기,przesuwnik fazy analogowy,desfasador analógico,analog fasändrare,模拟移相器
726-17-05,digital phase shifter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-05,مزيح رقمي للطور,"digitaler Phasenschieber, m",digital phase shifter,desfasador digital,digitaalinen vaiheensiirrin,"déphaseur numérique, m",sfasatore numerico,デジタル移相器,디지털 이상기,przesuwnik fazy cyfrowy,desfasador digitaldesfasador numérico,digital fasändrare,数字移相器
726-17-06,non-reciprocal polarization rotator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-06,مدوِّر غير تبادلي للقطبية,"nichtreziproker Polarisationsdreher, m",non-reciprocal polarization rotatornon-reciprocal wave rotator,girador de onda no recíprocogirador de polarización no recíproco,epäresiprookkinen kierrin,"rotateur de polarisation non réciproque, m",rotatore di polarizzazione non reciproca,非可逆偏波回転器,비가역 편파 회전자비가역 파 회전자,rotator polaryzacji nieodwracalny,girador de polarização não recíproco,irreciprok polarisationsvridareirreciprok vågvridare,非互易极化旋转器非互易波旋转器
726-17-07,gyrator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-07,مدوّم (دوّار ),"Gyrator, m",gyrator,girador,gyraattori,"girateur, mgyrateur, m",giratore,ジャイレータ,자이레이터,girator żyrator,girador,gyrator,回旋器
726-17-08,circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-08,مدوِّر,"Zirkulator, m",circulator,circulador,kiertoelin,"circulateur, m",circolatore,サーキュレータ,순환기서큘레이터,cyrkulator,circulador,cirkulator,环行器
726-17-09,phase-shift circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-09,مدوِّر مزيح الطور,"Phasenverschiebungszirkulator, m",phase-shift circulator,circulador desfasador,vaiheensiirtokiertoelin,"circulateur à déphasage, m",circolatore a sfasamento,位相サーキュレータ,위상 편이 순환기위상 이동 순환기,cyrkulator o przesunięciu fazowym,circulador desfasador,fasändringscirkulator,移相式环行器
726-17-10,(wave) rotation circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-10,مدوِّر دوران (لموجة),"Polarisationsdrehzirkulator, m",(wave) rotation circulator,circulador de giro de polarización,polarisaatiota kiertävä kiertoelin,"circulateur à rotation (de polarisation), m",circolatore a rotazione (di polarizzazione),（波形）回転サーキュレータ,파 회전 순환기,cyrkulator rotacyjny cyrkulator o rotacji Faraday'a,circulador de rotação (de polarização),vågvridningscirkulatorrotationscirkulator,波旋转环行器
726-17-11,junction circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-11,مدوِّر وصلة,"Verzweigungszirkulator, m",junction circulator,circulador de unión,liitoskiertoelin,"circulateur jonction, m",circolatore a giunzione,接合サーキュレータ,접합 순환기,cyrkulator rozgałęzieniowy,circulador de junção,greningscirkulator,结式环行器
726-17-12,T circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-12,مدوِّر  Т,"T-Zirkulator, m",T circulator,circulador en T,T-kiertoelin,"circulateur Т, m",circolatore a T,Tサーキュレータ,티 순환기,cyrkulator typu T,circulador T,T-cirkulator,T形环行器
726-17-13,Y circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-13,مدوِّر  Y,"Y-Zirkulator, m",Y circulator,circulador en Y,Y-kiertoelin,"circulateur Y, m",circolatore a Y,Yサーキュレータ,와이 순환기,cyrkulator typu Y,circulador Y,Y-cirkulator,Y形环行器
726-17-14,E-plane T circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-14,مدوِّر  Т مستوى  E,"T-Zirkulator in der E-Ebene, m",E-plane T circulator,circulador en T plano E,E-tason T-kiertoelin,"circulateur Т plan E, m",circolatore a T nel piano E,E面Tサーキュレータ,E-면 T 순환기이-면 티 순환기,cyrkulator typu T w płaszczyźnie E,circulador T plano E,,E平面T形环行器
726-17-15,H-plane T circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-15,مدوِّر  Т مستوى  H,"T-Zirkulator in der H-Ebene, m",H-plane T circulator,circulador en T plano H,H-tason T-kiertoelin,"circulateur Т plan H, m",circolatore a T nel piano H,H面Tサーキュレータ,H-면 T 순환기,cyrkulator typu T w płaszczyźnie H,circulador T plano H,,H平面T形环行器
726-17-16,E-plane Y circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-16,مدوِّر  Y مستوى  E,"Y-Zirkulator in der E-Ebene, m",E-plane Y circulator,circulador en Y plano E,E-tason Y-kiertoelin,"circulateur Y plan E, m",circolatore a Y nel piano E,E面Yサーキュレータ,E-면 Y 순환기,cyrkulator typu Y w płaszczyźnie E,circulador Y plano E,,E平面Y形环行器
726-17-17,H-plane Y circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-17,مدوِّر  Y مستوى  H,"Y-Zirkulator in der H-Ebene, m",H-plane Y circulator,circulador en Y plano H,H-tason Y-kiertoelin,"circulateur Y plan H, m",circolatore a Y nel piano H,H面Yサーキュレータ,H-면 Y 순환기,cyrkulator typu Y w płaszczyźnie H,circulador Y plano H,,H平面Y形环行器
726-17-18,lumped-element circulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-18,مدوِّر  عنصر مجمعة,"Zirkulator aus konzentrierten Elementen, m",lumped-element circulator,circulador de constantes concentradas,erilliskomponenttikiertoelin,"circulateur à constantes localisées, m",circolatore a parametri concentrati,集中定数素子サーキュレータ,집중 상수 순환기,cyrkulator o elementach skupionych,circulador de parâmetros concentrados,kretselementcirkulator,集总元件环行器
726-17-19,isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-19,عازل,"Einweg-Dämpfungsglied, n",isolatorone-way attenuator,aisladoratenuador unidireccional,isolaattori,"isolateur, maffaiblisseur unidirectionnel, maffaiblisseur non réciproque, m",isolatoreattenuatore unidirezionale,アイソレータ,격리기한 방향 감쇠기단향관,izolator tłumik jednokierunkowy,isoladoratenuador unidireccional,isolatorenvägsdämpare,隔离器单向衰减器
726-17-20,(wave) rotation isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-20,عازل دوران (موجه),"Einweg-Dämpfungsglied mit Polarisationsdrehung, n",(wave) rotation isolator,aislador de giro de polarización,kiertoisolaattori,isolateur à rotation (de polarisation) m,isolatore a rotazione (di polarizzazione),（波形）回転アイソレータ,파 회전 단향관파 회전 격리기,izolator rotacyjny izolator o rotacji Faraday'a,isolador de rotação (de polarização),vågvridningsisolatorrotationsisolator,波旋转式隔离器
726-17-21,resonance (absorption) isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-21,عازل (امتصاص) رنين,"Einweg-Dämpfungsglied mit Resonanzabsorption, n",resonance (absorption) isolator,aislador por resonancia,resonanssi-isolaattori,"isolateur à résonance, misolateur à absorption à la résonance, m",isolatore a risonanzaisolatore ad assorbimento in risonanza,共振(吸収)アイソレータ,공진 흡수 격리기공진 흡수 단향관,izolator rezonansowy izolator o absorpcji rezonansowej,isolador por ressonância,resonansabsorptionsisolatorresonansisolator,谐振吸收式隔离器
726-17-22,field-displacement isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-22,عازل إزاحة المجال,"Einweg-Dämpfungsglied mit Feldverschiebung, n",field-displacement isolator,aislador por desplazamiento de campo,kentänsiirrosisolaattori,"isolateur à déplacement de champ, m",isolatore a spostamento di campo,電界変位形アイソレータ,전계 변위 단향관,izolator o przemieszczeniu pola,isolador por deslocamento de campo,fältändringsisolator,场移式隔离器
726-17-23,lumped-element isolator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-23,عازل  عنصر مجمع,"Einweg-Dämpfungsglied aus konzentrierten Elementen, n",lumped-element isolator,aislador de constantes concentradas,erilliskomponentti-isolaattori,"isolateur à constantes localisées, m",isolatore con parametri concentrati,集中定数素子アイソレータ,집중 상수 단향관집중 상수 격리기,izolator o elementach skupionych,isolador de parâmetros concentrados,kretselementisolator,集总元件隔离器
726-17-24,gyromagnetic filte,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-24,مُرشح مغناطيسية دوارة,"gyromagnetisches Filter, n",gyromagnetic filteYIG filter (deprecated)garnet filter (deprecated),filtro giromagnético,gyromagneettinen suodatin,"filtre gyromagnétique, mfiltre à grenat (terme déconseillé) m",filtro giromagneticofiltro a granato (sconsigliato),磁気回転フィルタ,자기회전 필터,filtr giromagnetyczny,filtro giromagnético,gyromagnetiskt filter,旋磁滤波器
726-17-25,gyromagnetic power limiter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-17-25,مُحدِّد قدرة لمغناطيسية دوارة,"gyromagnetischer Leistungsbegrenzer, m",gyromagnetic power limiter,limitador giromagnético de potencia,gyromagneettinen tehonrajoitin,"limiteur de puissance gyromagnétique, m",limitatore di potenza giromagnetico,磁気回転電力リミッタ,자기회전 전력 제한기,ogranicznik mocy giromagnetyczny,limitador giromagnético de potência,gyromagnetisk effektbegränsare,旋磁功率限制器
726-18-01,differential phase-shift,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-18-01,إزاحة طور تفاضليةإزاحة وجه تفاضلية,"Phasenverschiebungsdifferenz, f",differential phase-shift,desfasaje diferencial,differentiaalinen vaiheensiirtymä,"déphasage différentiel, m",sfasamento differenziale,微分位相偏移,차동 위상 편이,przesunięcie fazy różnicowe,desfasagem diferencial,fasändringsskillnad,差分相移
726-18-02,forward direction (in a circulator or isolator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-18-02,اتجاه أمامي (في مدور أو عازل),"Vorwärtsrichtung, <in einem Zirkulator oder einem Einweg-Dämpfungsglied> fDurchlassrichtung, <in einem Zirkulator oder einem Einweg-Dämpfungsglied> f",forward direction (in a circulator or isolator),sentido directo (en un circulador o en un aislador),myötäsuunta,sens direct (dans un circulateur ou un isolateur) m,senso diretto (in un circolatore o isolatore),順方向,"순방향, <순환기 또는 격리기>",kierunek przepustowy (w cyrkulatorze lub izolatorze),sentido directo (num circulador ou num isolador),framriktning,"正向, <环行器或隔离器的>"
726-18-03,reverse direction (in a circulator or isolator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-18-03,اتجاه عكسي ( في مدور أو عازل),"Rückwärtsrichtung, <in einem Zirkulator oder einem Einweg-Dämpfungsglied> fSperrrichtung, <in einem Zirkulator oder einem Einweg-Dämpfungsglied> f",reverse direction (in a circulator or isolator),sentido inverso (en un circulador o en un aislador),vastasuunta,sens inverse (dans un circulateur ou un isolateur) m,senso inverso (in un circolatore o isolatore),逆方向,"역방향, <순환기 또는 격리기>",kierunek zaporowy (w cyrkulatorze lub izolatorze),sentido inverso (num circulador ou num isolador),backriktning,"反向, <环行器或隔离器的>"
726-18-04,forward loss (in a circulator or isolator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-18-04,فقد أمامي ( في مدور أو عازل),"Vorwärtsdämpfung, <in einem Zirkulator oder einem Einweg-Dämpfungsglied> f",forward loss (in a circulator or isolator),atenuación directa (en un circulador o en un aislador),myötäsuuntavaimennus,affaiblissement direct (dans un circulateur ou un isolateur) m,attenuazione diretta (in un circolatore o isolatore),順方向損,"순방향 손실, <순환기 또는 격리기>",straty w kierunku przepustowym (w cyrkulatorze lub izolatorze) tłumienie w kierunku przepustowym (w cyrkulatorze lub izolatorze),sentido directo (num circulador ou num isolador),framdämpning,"正向损耗, <环行器或隔离器的>"
726-18-05,reverse loss (in a circulator or isolator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-18-05,فقد عكسي ( في مدور أو عازل),"Rückwärtsdämpfung, <in einem Zirkulator oder einem Einweg-Dämpfungsglied> f",reverse loss (in a circulator or isolator),atenuación inversa (en un circulador o en un aislador),vastasuuntavaimennus,"affaiblissement inverse, m",attenuazione inversa (in un circolatore o isolatore),逆方向損,"역방향 손실, <순환기 또는 격리기>",straty w kierunku zaporowym (w cyrkulatorze lub izolatorze) tłumienie w kierunku zaporowym (w cyrkulatorze lub izolatorze),atenuação inversa (num circulador ou num isolador),backdämpning,"反向损耗, <环行器或隔离器的>"
726-18-06,cross coupling (of a circulator),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-18-06,ربط تقاطعي ( في مدور),"Kreuzkopplung, <eines Zirkulators> f",cross coupling (of a circulator),acoplamiento cruzado (en un circulador),ylikytkentä,couplage mutuel (dans un circulateur) mcouplage transversal (dans un circulateur) m,accoppiamento mutua (in un circolatore)accoppiamento trasversale (in un circolatore),交差結合,"교차결합, <순환기>",sprzężenie skrośne (w cyrkulatorze),acoplamento mútuo (num circulador),tvärsdämpning,"交叉耦合, <环行器的>"
726-18-07,loss ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-18-07,نسبة الفقد (في مدور أو عازل),"Dämpfungsverhältnis, n",loss ratio,relación de atenuación (en un circulador o en un aislador),vaimennussuhde,facteur d'affaiblissement (dans un circulateur ou un isolateur) mfacteur de pertes (dans un circulateur ou un isolateur) m,fattore di attenuazione (in un circolatore o isolatore)fattore di perdita (in un circolatore o isolatore),損失率,손실율,dobroć (izolatora lub cyrkulatora),relação de atenuação (num circulador ou num isolador),dämpningskvot,损耗比
726-19-01,Smith chart,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-01,مخطط سميث,"Smith-Diagramm, n",Smith chartSmith diagram,diagrama de Smith,Smithin diagrammi,"abaque de Smith, mdiagramme de Smith, mdiagramme polaire d'impédance, m",carta di Smith,スミス図表,스미스 선도,wykres Smitha wykres kołowy (impedancji lub admitancji),diagrama de Smithábaco de Smith,Smith-diagram,史密斯圆图
726-19-02,Z-Theta chart,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-02,مخطط معاوقة (ثيتا),"Z-Theta-Diagramm, n",Z-Theta chart,diagrama polardiagrama Z-theta,polaaridiagrammi,"abaque Z-Théta, m",carta Z-θ,Z-シータ図表,Z- 세타 선도,wykres biegunowy (impedancji lub admitancji),diagrama polardiagrama Z-Teta,impedansdiagram,Z-θ图
726-19-03,reflectometer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-03,مقياس العكاس,"Reflexionsmessgerät, nReflektometer, n",reflectometer,reflectómetro,reflektometri,"réflectomètre, m",riflettometro,反射率計,반사계,reflektometr,reflectómetro,reflektometer,反射计
726-19-04,standing-wave meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-04,مقياس الموجه - الثابته,"Stehwellenmessgerät, n",standing-wave meterstanding-wave indicator,indicador de ROEmedidor de relación de ondas estacionarias,seisovan aallon mittari,"ROS-mètre, mappareil de mesure d'ondes stationnaires, mindicateur d'ondes stationnaires, m",ROSmetroindicatore di onde stazionarie,定在波測定器,정재파계,miernik fali stojącej,aparelho de medição de ondas estacionárias,ståendevågmeter,驻波计驻波指示器
726-19-05,measuring line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-05,خط قياس,"Messleitung, f",measuring linemeasuring line section,línea de medición,mittausjohto,"ligne de mesure, f",linea di misura,測定用線路区間,측정용 선로측정 선로 구간,linia pomiarowa,linha de medição,mätledning,测量线测量线段
726-19-06,slotted line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-06,خط مشقق,"geschlitzte Messleitung, f",slotted lineslotted measuring section,línea ranurada,rakojohto,"ligne (de mesure) à fente, fbanc de mesure, m",linea di misura a fessura,スロットライン,슬롯형 선로슬롯형 측정 구간,linia pomiarowa ze szczeliną,linha (de medição) fendida,slitsad mätledning,开槽线开槽测量段
726-19-07,slotted line carriage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-07,حمالة خط مشقق,"Messleitungsschlitten, m",slotted line carriage,carro de línea ranurada,rakojohdon mittauskelkka,chariot de ligne de mesure (fendue) m,carrello di linea di misura (a fessura),スロットラインキャリッジ,슬롯형 선로 운반대,karetka linii pomiarowej ze szczeliną,carro de linha de medição (fendida),,开线槽架
726-19-08,standing-wave detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-08,كاشف الموجه - الثابته,"Stehwellendetektor, m",standing-wave detector,detector de ondas estacionarias,seisovan aallon ilmaisin,"détecteur d'ondes stationnaires, m",rivelatore d'onda stazionaria,定在波測定器,정재파 측정기정재파 검출기,detektor fali stojącej,detector de ondas estacionárias,,驻波检波器
726-19-09,twice minimum power points,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-19-09,نقاط القدرة الدنيا المضاعفة,"Punktepaar zur Bestimmung eines Stehwellenminimums, n",twice minimum power pointsdouble minimum power points,puntos de potencia doble del mínimo,kaksinkertaisen minimitehon pisteet,"points de puissance minimale doublée, m pl",punti di potenza minima doppia,電力が最小電力の２倍になる点,최소 전력 두배 지점,punkty podwójnej mocy,pontos de potência dupla da mínima,,二倍最小功率点
726-20-01,cavity frequency meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-20-01,مقياس تردد التجويف,"Hohlraum-Frequenzmessgerät, nHohlraum-Wellenlängenmessgerät, n",cavity frequency metercavity wavemeter,frecuencímetro de cavidadondámetro de cavidad,aaltomittari,"fréquencemètre à cavité, mondemètre а cavité, m",frequenzimetro non dissipativoondametro a cavità,空洞周波数計,공동 주파수계공동 파장계,falomierz wnękowy,frequencímetro de cavidade,vågmeter,谐振腔频率计
726-20-02,absorption frequency meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-20-02,مقياس تردد الامتصاص,"Absorptions-Frequenzmessgerät, nAbsorptions-Wellenlängenmessgerät, n",absorption frequency meterabsorption wavemeter,frecuencímetro de absorciónondámetro de absorción,absorptiotaajuusmittari,"fréquencemètre à absorption, m",frequenzimetro ad assorbimento,吸収周波数計,흡수 주파수계흡수 파장계,falomierz absorpcyjny,frequencímetro de absorção,absorptionsfrekvensmeter,吸收式频率计
726-20-03,transmission frequency meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-20-03,مقياس تردد النقل,"Durchgangs-Frequenzmessgerät, nDurchgangs-Wellenlängenmessgerät, n",transmission frequency metertransmission wavemeter,frecuencímetro no disipativoondámetro no disipativo,läpäisytaajuusmittari,"fréquencemètre non dissipatif, m",frequenzimetro non dissipativo,伝送周波数計,전송 주파수계전송 파장계,falomierz transmisyjny,frequencímetro não dissipativo,transmissionsfrekvensmeter,通过式频率计通过式波长计
726-21-01,(microwave) power meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-01,مقياس قدرة (لموجة متناهية القصر),"Mikrowellen-Leistungsmessgerät, nLeistungsmessgerät, n",(microwave) power meter,vatímetro (de microondas),tehomittari,wattmètre (à hyperfréquence) m,wattmetro (per alte frequenze),(マイクロ波)電力計,마이크로파 전력계극초단파 전력계,miernik mocy (mikrofal) watomierz mikrofalowy,wattímetro (para hiperfrequências) (para microondas),effektmeter,微波功率计
726-21-02,self-balancing power bridge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-02,مقياس قدرة  بقنطرة ذاتية التوازن,"selbstabgleichende Leistungsmessbrücke, f",self-balancing power bridge,vatímetro de puente autoequilibrado,itsebalansoituva tehosilta,"wattmètre à pont auto-équilibreur, m",wattmetro a ponte auto equilibrante,自動平衡電力ブリッジ,자동 평형 전력 브리지,miernik mocy samorównoważący,wattímetro de ponte auto-equilibrada,självbalanserande effektbrygga,自平衡桥式功率计
726-21-03,temperature compensated power bridge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-03,مقياس قدرة  بقنطرة معوضة الحرارة,"temperaturkompensierte Leistungsmessbrücke, f",temperature compensated power bridge,vatímetro de puente con compensación térmica,lämpötilakompensoituva tehosilta,"wattmètre à pont à compensation de température, m",wattmetro a ponte a compensazione di temperatura,温度補償電力ブリッジ,온도 보상 전력 브리지,miernik mocy mostkowy z kompensacją temperatury,wattímetro de ponte termocompensada,temperaturkompenserad effektbrygga,温度补偿桥式功率计
726-21-04,bolometer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-04,مقياس الاشعاع الحراري,"Bolometer, n",bolometer,bolómetro,bolometri,"bolomètre, m",bolometro,ボロメータ,저항 방사열계볼로미터,bolometr,bolómetro,bolometer,辐射热计
726-21-05,bolometric power meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-05,مقياس قدرة بالإشعاع الحراري,"bolometrisches Leistungsmessgerät, n",bolometric power meter,vatímetro bolométrico,bolometrinen tehomittari,"wattmètre bolométrique, m",wattmetro bolometrico,ボロメータ式電力計,볼로미터식 전력계,miernik mocy bolometryczny watomierz bolometryczny,wattímetro bolométrico,bolometrisk effektmeter,辐射式功率计
726-21-06,bolometer mount,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-06,حامل مقياس  إشعاع الحراري,"Bolometer-Messkopf, m",bolometer mountthermistor mountbarretter mount,montaje bolométrico,bolometripää,"montage bolométrique, m",montaggio bolometrico,ぼろメータマウント,볼로미터 장착서미스터 장착배러터 장착,głowica bolometryczna głowica termistorowa głowica bareterowa,montagem bolométrica,bolometerhållare,辐射测量计座热敏电阻座热线检流计座
726-21-07,barretter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-07,صمام تثبيت التيار (كابح التيار),"Barretter, m",barretter,varistancia,barettipää,"varistance, f",varistore,バレッタ,버레터,bareter,varístorvaristância,barretter,热线检流计
726-21-08,thermistor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-08,مقاوم حراري,"Thermistor, m",thermistor,termistancia,termistori,"thermistance, f",termistore,サーミスタ,서미스터,termistor,termístortermistância,termistor,热敏电阻
726-21-09,thermoelectric power meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-09,مقياس قدرة كهروحراري,"thermoelektrisches Leistungsmessgerät, n",thermoelectric power meter,vatímetro termoeléctrico,lämpösähköinen tehomittari,"wattmètre thermoélectrique, m",wattmetro termoelettrico,熱電力計,열전력계,miernik mocy termoelektryczny,wattímetro termoeléctrico,termoelektrisk effektmeter,热电式功率计
726-21-10,calorimetric power meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-10,مقياس قدرة مِسعري,"kalorimetrisches Leistungsmessgerät, n",calorimetric power metercalorimeter power meter,vatimétrico calorimétrico,kalorimetrinen tehomittari,"wattmètre calorimétrique, mwattmètre à calorimètre, m",wattmetro calorimetrico,熱量式電力計,열량식 전력계,miernik mocy kalorymetryczny watomierz kalorymetryczny,wattímetro calorimétrico,kalorimetrisk effektmeter,量热计式功率计
726-21-11,vane wattmeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-21-11,مقياس قدرة  متقلب,"Feldkraft-Leistungsmessgerät, n",vane wattmeter,vatímetro de lámina,kenttävoimaan perustuva tehomittari,"wattmètre à palette, mwattmètre à cloison, m",wattmetro a setto,風車式電力計,바람개비식 전력계,miernik mocy elektromechaniczny (mikrofalowy),wattímetro de lâminas,,翼形瓦特计
