term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
704-15-10,synchronization node,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-10,عقدة تزامن,"Synchronisierknoten, m",synchronization node,nudo de sincronización,synkronointisolmu,"noeud de synchronisation, m",nodo di soncronizzazione,同期節点,동기 노드,węzeł synchronizacji,nó de sincronização,synkroniseringsnod,同步节点
704-15-11,synchronization link,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-11,وصلة التزامن,"Synchronisierverbindungsabschnitt, m",synchronization link,conexión de sincronizaciónenlace de sincronización,synkronointiyhteys,"liaison de synchronisation, f",collegamento di sincronizzazione,同期リンク,동기 링크동기 연결,łącze synchronizacji,ligação de sincronização,synkroniseringslänk,同步链路
704-15-12,synchronization network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-12,شبكة التزامن,"Synchronisiernetz, n",synchronization network,red de sincronización,synkronointiverkko,"réseau de synchronisation, m",rete di sincronizzazione,同期化ネットワーク,동기 망,"sieć synchronizacji, f",rede de sincronização,synkroniseringsnät,同步网
704-15-13,locally-derived synchronization signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-13,اشارة تزامن مشتقة داخليا,"örtlich abgeleitetes Synchronisiersignal, n",locally-derived synchronization signal,señal de sincronización local,paikallinen synkronointisignaali,"signal de synchronisation local, m",segnale di sincronizzazione derivato localmente,局所導出同期信号局所同期信号,국부 유도 동기 신호,sygnał synchronizacji lokalny,sinal de sincronização local,lokal synkroniseringssignal,本地导出同步信号
704-15-14,remotely-derived synchronization signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-14,اشارة تزامن مشتقة عن بعد,"fern abgeleitetes Synchronisiersignal, n",remotely-derived synchronization signal,señal de sincronización formada a distancia,etäsynkronointisignaalikaukosynkronointisignaali,"signal de synchronisation formé à distance, m",segnale di sincronizzazione derivato a distanza,隔導出同期信号隔同期信号,원격 유도 동기 신호,sygnał synchronizacji zdalny,sinal de sincronização formado a distância,fjärrsynkroniseringssignal,远端导出同步信号
704-15-15,single-ended synchronization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-15,تزامن  احادى الطرف,"einseitige Synchronisierung, f",single-ended synchronization,sincronización local,yksipäinen synkronointi,"synchronisation locale, fsynchronisation unilatérale (terme déconseillé dans ce sens) f",sincronizzazione locale,シングルエンド同期,단일 종단 동기,synchronizacja lokalna,sincronização local,enändssynkronisering,单端同步
704-15-16,double-ended synchronization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-16,تزامن ثنائى الطرف,"gegenseitige Synchronisierung, f",double-ended synchronization,sincronización local y distante,kaksipäinen synkronointi,"synchronisation locale et distante, fsynchronisation bilatérale (terme déconseillé dans ce sens) f",sincronizzazione locale e remota,ダブルエンド同期,양단 동기,synchronizacja lokalno-zdalna,sincronização local de distante,tvåändssynkronisering,双端同步
704-15-17,unilateral control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-17,تحكم موحد الجانب,"einseitige Steuerung, f",unilateral control,sincronización unilateral,yksipuolinen ohjaus,"synchronisation unilatérale, fcommande unilatérale (terme déconseillé dans ce sens) f",sincronizzazione unilaterale,単方向制御,일방 제어,sterowanie jednostronne,sincronização unilateral,envägsstyrning,单向同步控制
704-15-18,bilateral control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-15-18,تحكم ثنائي الجانب,"gegenseitige Steuerung, f",bilateral control,sincronización bilateral,kaksipuolinen ohjaus,"synchronisation bilatérale, fcommande bilatérale (terme déconseillé dans ce sens) f",sincronizzazione bilaterale,双方向制御,쌍방 제어,sterowanie obustronne,sincronização bilateral,tvåvägsstyrning,双向同步控制
704-16-01,signal element (in digital transmission),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-01,عنصر اشارة,"Signalelement, <bei digitaler Übertragung> n",signal element (in digital transmission),elemento de señal (en transmisión digital),signaalialkio,élément de signal (en transmission numérique) m,elemento di segnale (nella trasmissione numerica),"信号要素, <ディジタル伝送の>","신호 요소, <디지털 전송>",element sygnału (w transmisji cyfrowej),elemento de sinal (em transmissão digital),signalelement,"信号元, <数字传输>"
704-16-02,digit time-slot,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-02,حيز زمنى رقمى,"Digit-Zeitschlitz, m",digit time-slot,intervalo de tiempo elementalranura de tiempo de dígito,numeroaikaväli,"créneau temporel élémentaire, mintervalle de temps élémentaire, mintervalle de temps pour élément numérique (terme déconseillé) m",intervallo di tempo elementare,ディジットタイムスロット,디지트 시간 슬롯,szczelina czasu elementarna,ranhura temporal elementar,signalelementlucka,数字时隙
704-16-03,binary (digital) signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-03,اشارة ( رقمية ) ثنائية,"binäres Signal, n",binary (digital) signal,señal (digital) binaria,binäärinen signaali,"signal (numérique) binaire, m",segnale (numerico) binario,２値ディジタル信号２値信号,이진 디지털 신호,sygnał cyfrowy binarny sygnał binarny,sinal (digital) binário,binär signal,二进制数字信号
704-16-04,ternary (digital) signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-04,اشارة ( رقمية ) ثلاثية,"ternäres Signal, n",ternary (digital) signal,señal (digital) ternaria,ternaarinen signaali,"signal (numérique) ternaire, m",segnale (numerico) ternario,３値ディジタル信号３値信号,삼진 디지털 신호,sygnał cyfrowy tetrarny sygnał tetrarny,sinal (digital) ternário,ternär signal,三进制数字信号
704-16-05,n-ary (digital) signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-05,إشارة رقمية متعددة القيم,"n-äres Signal, n",n-ary (digital) signal,señal (digital) n-aria,n-arvoinen signaali,"signal (numérique) n-aire, m",segnale (numerico) n-ario,n 値ディジタル信号n 値信号,n진 디지털 신호,sygnał cyfrowy n-arny,sinal (digital) n-ário,n-när signal,n进制数字信号
704-16-06,digit rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-06,المعدل الرقمى (في الإرسال الرقمي),"Digitrate, f",digit rate,velocidad de dígito (en transmisión digital),numeronopeus,"débit numérique, m",velocità di cifra (in trasmissione numerica),ディジットレート,"디짓율, <디지털 전송>","prędkość cyfrowa, <w transmisji cyfrowej> f",débito digital,sifferrat,数字速率
704-16-07,binary digit rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-07,معدل رقمى ثنائى,"Bitrate, fbinäre Digitrate, f",binary digit ratebit rate,velocidad binariavelocidad de bit,bittinopeus,"débit binaire, m",velocità di cifra binariacadenza di cifra binaria,ビットレート,이진 디짓률비트율,prędkość cyfrowa binarna prędkość bitowa,débito binário,bitrat,二进制数字速率比特率
704-16-08,ternary digit rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-08,معدل رقمى ثلاثى,"ternäre Digitrate, f",ternary digit rate,velocidad ternaria,ternaarinen numeronopeus,"débit ternaire, m",velocità di cifra ternariacadenza di cifra ternaria,３値ディジットレート,삼진 디짓률,prędkość cyfrowa tetrarna,débito ternário,ternär sifferrat,三进制数字速率
704-16-09,n-ary digit rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-09,معدل رقمى متعدد القيم,"n-äre Digitrate, f",n-ary digit rate,velocidad n-aria,n-arvoinen numeronopeus,"débit n-aire, m",velocità di cifra n-ariacadenza di cifra n-aria,n 値ディジットレート,n진 디지트율,prędkość cyfrowa n-arna,débito n-ário,n-när sifferrat,n进制数字速率
704-16-10,effective digit rate (of a time-slot),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-10,معدل رقمى فعال (لحيز زمني),"effektive Digitrate (eines Zeitschlitzes), f",effective digit rate (of a time-slot),velocidad de dígito efectiva (de una ranura de tiempo),tehollinen numeronopeus,débit numérique (d'un créneau temporel) m,velocità di cifra effettivacadenza di cifra effettiva,"実効ディジットレート, <タイムスロットの>","유효 디지트율, <시간 슬롯>",przepływność cyfrowa skuteczna szczeliny czasowejprzepływność cyfrowa skuteczna,débito digital efectivo (de uma ranhura temporal),effektiv sifferrat,"有效数字速率, <时隙的>"
704-16-11,decision instant (for a digital signal),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-11,لحظة القرار (لإشارة رقمية),"Entscheidungszeitpunkt (für ein digitales Signal), m",decision instant (for a digital signal),instante de decisión (para una señal digital),päätöksentekohetki,instant de décision (en transmission numérique) m,istante di decisione (per un segnale numerico),"決定瞬間, <ディジタル信号の>","결정 순간, <디지털 신호>",chwila decyzji (dla sygnału cyfrowego),instante de decisão (em transmissão digital),beslutsögonblick,"判决瞬时, <数字信号>"
704-16-12,decision circuit (for a digital signal),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-12,دارة القرار (لإشارة رقمية),"Entscheiderschaltung (für ein digitales Signal), fEntscheider (für ein digitales Signal), m",decision circuit (for a digital signal),circuito de decisión (para una señal digital),päätöksentekopiiri,circuit de décision (en transmission numérique) m,circuito di decisione (per un segnale numerico),"決定回路, <ディジタル信号の>","결정 회로, <디지털 신호>",układ decyzyjny (dla sygnału cyfrowego),circuito de decisão (em transmissão digital),beslutskrets,"判决电路, <数字信号>"
704-16-13,"jitter, <in digital transmission>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-13,تقلقل الإرسال قصير المدى (لإرسال رقمي),"Jitter (bei digitaler Übertragung), m","jitter, <in digital transmission>",inestabilidad (en transmisión digital),värinä,"gigue, <en transmission numérique> f",jitter (in trasmissione numerica),"ジッタ, <ディジタル伝送の>","순간 흐트러짐, <디지털 전송>",fluktuacja fazy (w transmisji cyfrowej) jitter (w transmisji cyfrowej),vacilação (em transmissão digital),jitter,"抖动, <数字传输>"
704-16-14,wander (in digital transmission),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-14,تقلقل الإرسال طويل المدى,"Wander, <bei digitaler Übertragung> m pl",wander (in digital transmission),desplazamiento (en transmisión digital),vaellus,dérapage (en transmission numérique) m,wander (in trasmissione numerica),"ワンダ, <ディジタル伝送の>","원더, <디지털 전송>",pełzanie fazy (w transmisji cyfrowej) wędrowanie fazy (w transmisji cyfrowej),flutuação (em transmissão digital),långtidsavvikelse,"漂移, <数字传输>"
704-16-15,time interval error,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-15,خطأ  الفترة الزمنية,"Drift, <bei digitaler Übertragung> f",time interval error,error de deriva,aikajaksovirhe,"dérive temporelle, ferreur sur la durée (terme déconseillé) f",deriva temporale,時間間隔誤差,시간 간격 오차,błąd taktowania,deriva temporal,taktåtervinning,时间间隔误差
704-16-16,timing recovery,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-16,استعادة التوقيتِ,"Taktrückgewinnung, f",timing recovery,recuperación del ritmo,ajastuksen erotus,"récupération du rythme, f",recupero del segnale di orologio,タイミング回復,시간 복구,odzyskanie taktu,recuperação do ritmo,taktkorrektion,定时恢复
704-16-17,retiming,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-17,إعادة ضبط التوقيت,"Resynchronisierung, f",retiming,reajuste del ritmo,uudelleenajastus,"réajustement du rythme, m",riaggiustamento del ritmo,再タイミング,시간 조정,korekcja taktu,reajuste do ritmo,regenerering,再定时
704-16-18,regeneration (of a digital signal),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-18,إعادة توليد (لإشارة رقمية),"Regenerierung (eines digitalen Signals), f",regeneration (of a digital signal),regeneración (de una señal digital),regenerointi,"régénération, f",rigenerazione (di un segnale numerico),"再生, <ディジタル信号の>","재생, <디지털 신호>",regeneracja (sygnału cyfrowego),regeneração (de um sinal digital),regenerator,"再生, <数字信号>"
704-16-19,regenerator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-19,معيد التوليد لاشارة,"Regenerator, m",regenerator,regenerador,regeneraattori,"régénérateur, m",rigeneratore,再生器,재생기,regenerator (sygnału cyfrowego),regenerador,n-bitsgrupp,再生器
704-16-20,n-bit byte (in digital transmission),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-20,مجموعة عناصر ثنائية (في نظام إرسال رقمي),"n-bit-Byte, <bei digitaler Übertragung> n",n-bit byte (in digital transmission),multiplete (en transmisión digital),n-bittinen sana,"multiplet (en transmission numérique) mn-uplet, m",byte di n-bit (in trasmissione numerica),"n-ビットバイト, <ディジタル伝送の>","n 비트 바이트, <디지털 전송>",bajt n-bitowy (w transmisji cyfrowej),n-pletobyte de n bits,oktettåttabitsgrupp,"n比特字节, <数字传输>"
704-16-21,"byte, <in digital transmission>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-21,ثماني (في إرسال رقمي),"Byte, <bei digitaler Übertragung> nOktett, <bei digitaler Übertragung> n8-bit-Byte, <bei digitaler Übertragung> n","byte, <in digital transmission>octet, <in digital transmission>8-bit byte, <in digital transmission> US",byteoctete (en transmisión digital),oktettitavu,"octet, <en transmission numérique> m",ottetto (in trasmissione numerica)byte di otto bit,バイト,"바이트, <디지털 전송>옥텟","bajt, <8-bitowa jednostka informacji> moktet, m",octetoByteByte de 8 bits,,"字节, <数字传输>八比特组, <数字传输>"
704-16-22,digit position,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-22,موضع رقم,"Digitstelle, f",digit position,posición de un dígitoposición de un elemento de señal,numeropaikka,"position d'un élément de signal, fposition d'un élément numérique, f",posizione di un elemento numerico,ディジット位置,디지트 위치,położenie elementu cyfrowego,posição de um elemento de sinalposição de um digito,sifferposition,数字位置
704-16-23,digital filling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-23,تعبئة ( رقمية ),"Füllen, n",digital filling,llenado digitalrellenado digital,digitaalinen täyttö,"remplissage (numérique), m",riempimento (numerico),ディジタル挿入,디지털 충전,dopełnienie cyfrowe,enchimento (digital),sifferutfyllnad,数字填充
704-16-24,reiteration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-24,إعادة تكرار,"Reiteration, f",reiteration,reiteración,reiteraatio,"réitération, f",reiterazione,リイテレーション,반복되풀이,reiteracja,reiteração,,速率倍叠
704-16-25,de-iteration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-25,إزالة التكرار,"Deiteration, f",de-iteration,deiteración,deiteraatio,"déitération, f",deiterazione,ディイテレーション,역반복,deiteracja,desiteração,,解除速率倍叠
704-16-26,service digits,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-26,أرقام خدمية؛ أرقام تدبيرية ؛ الأرقام الفوقية,"Service-Digits, n, pl",service digitshousekeeping digitsoverhead digits (US),dígitos de servicio,saattonumerot,"éléments numériques de service, m pl",elementi numerici di serviziobit di servizio,オーバーヘッドディジット,서비스 디지트정리정돈 디지트오버헤드 디지트,elementy cyfrowe służbowe,dígitos de serviço,tjänstesiffra,公务数字
704-16-27,serial (digital) transmission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-27,إرسال ( رقمي ) تسلسلي,"serielle digitale Übertragung, fserielle Übertragung, f",serial (digital) transmission,transmisión (digital) (en) serie,sarjasiirto,"transmission (numérique) (en) série, f",trasmissione (numerica) seriale,直列ディジタル伝送直列伝送,직렬 디지털 전송,transmisja cyfrowa szeregowa transmisja szeregowa,transmissão (digital) (em) série,serieöverföring,串行数字传输
704-16-28,parallel (digital) transmission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-28,إرسال ( رقمي ) متوازي,"parallele digitale Übertragung, fparallele Übertragung, f",parallel (digital) transmission,transmisión (digital) (en) paralelo,rinnakkaissiirto,"transmission (numérique) (en) parallèle, f",trasmissione (numerica) parallela,並列ディジタル伝送並列伝送,병렬 디지털 전송,transmisja cyfrowa równoległa transmisja równoległa,transmissão (digital) (em) paralelo,parallellöverföring,并行数字传输
704-16-29,serial-to-parallel converter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-29,مغير تسلسلي إلى متوازي,"Seriell-Parallel-Umsetzer, m",serial-to-parallel converterdeserializerstaticizer (deprecated),convertidor serie-paralelo,sarja-rinnakkaismuunnin,"convertisseur série-parallèle, m",convertitore serie-parallelo,直並列変換器,직병렬 변환기,przetwornik szeregowo-równoległy,conversor série-paralelodesserializador,serie-parallellomvandlare,串并行转换器
704-16-30,parallel-to-serial converter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-16-30,مغير متوازي إلى تسلسلي,"Parallel-Serien-Umsetzer, m",parallel-to-serial converterserializerdynamicizer (deprecated),convertidor paralelo-serieserializador,rinnakkais-sarjamuunnin,"convertisseur parallèle-série, msérialiseur, m",convertitore parallelo-serieserializzatore,並直列変換器,병직렬 변환기직렬 변환기,przetwornik równoległo-szeregowy,conversor paralelo-sérieserializador,parallell-serieomvandlare,并串行转换器
704-17-01,line code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-01,شيفرة الخطرمز الخط,"Leitungscode, m",line code,código en línea,johtokoodi,"code en ligne, m",codice di linea,線路符号,전송로 부호,kod w linii (transmisyjnej) kod transmisji,código de linha,linjekod,线路码
704-17-02,line encoding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-02,تشفير الخط,"Leitungscodierung, f",line encoding,codificación en línea,johtokoodaus,"codage en ligne, m",codifica di linea,線路符号化線路符号,전송로 부호화,kodowanie w linii (transmisyjnej) kodowanie transmisji,codificação de linha,linjekodning,线路编码
704-17-03,line digit rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-03,سرعة رقمية للخط,"Leitungsdigitalrate, f",line digit ratemodulation rate (deprecated in this context)symbol rate (deprecated),velocidad de modulaciónvelocidad de símbolos (desaconsejado)velocidad en línea,johtosignaalin numeronopeus,"rapidité de modulation, fdébit en ligne, mdébit de symboles (terme déconseillé) m",velocità di cifra in linea,線路ディジットレート,선로 디짓률,prędkość cyfrowa w linii transmisyjnej prędkość cyfrowa w linii prędkość modulacji (termin nie zalecany w tym kontekście),velocidade de modulação,linjesifferrat,线路数字速率调制速率符号速率
704-17-04,equivalent binary content,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-04,محتوى ثنائى مكافئ,"äquivalenter Binärgehalt, m",equivalent binary content,contenido binario equivalente,vastaava binaarisisältö,"contenu binaire équivalent, m",contenuto binario equivalente,等価２値容量,등가 이진 용량,równoważna zawartość binarna,conteúdo binário equivalente,ekvivalent bitinnehåll,等效二进制数等效二进制内容
704-17-05,equivalent bit rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-05,معدل نقل بيانات مكافئ,"äquivalente Bitrate, f",equivalent bit rate,velocidad binaria equivalente,vastaava bittinopeus,"débit binaire équivalent, m",velocità binaria equivalente,等価ビットレート,등가 비트 속도,prędkość binarna równoważna,débito binário equivalente,ekvivalent bitrat,等效比特速率
704-17-06,(uniform) multivalue digital signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-06,إشارة رقمية متعددة القيم ( منتظمة),"mehrstufiges digitales Signal, n",(uniform) multivalue digital signal,señal digital multivalente (uniforme),tasavälinen digitaalinen signaali,"signal numérique multivalent uniforme, m",segnale numerico multivalore (uniforma),均一多値ディシタル信号多値ディシタル信号,균일 다치 디지털 신호,sygnał cyfrowy wielowartościowy równomierny,sinal digital multivalente (uniforme),,均匀多值数字信号
704-17-07,notional value (of a uniform multivalue digital signal),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-07,قيمة مفهومة,"Zustandswert, <eines mehrstufigen digitalen Signals> m",notional value (of a uniform multivalue digital signal),valor reducido (de una señal digital multivalente uniforme),vertoarvotasavälisen digitaalisen signaalin vertoarvo,valeur réduite (d'un signal numérique multivalent uniforme) f,valore nozionale (di un segnale numerico multivalore uniforme),記号値,"개념값, <균일 다치 디지털 신호>",wartość przyporządkowana (sygnału cyfrowego wielowartościowego równomiernego),valor reduzido (de um sinal digital equivalente uniforme),,"概念值, <均匀多值数字信号的>"
704-17-08,digital sum,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-08,المجموع الرقمي,"digitale Summe, fDigitalsumme, f",digital sum,suma digital,digitaalinen summa,"somme numérique, f",somma numerica,デジタル和,디지털합,suma cyfrowa,soma digital,,数字和
704-17-09,disparity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-09,تجمع رقمي لعناصر اشارة  لتشكيل مجموعة,"Disparität, f",disparity,disparidad,poikkeama,"disparité, f",disparità,ディスパリティ,불일치상이,niezrównoważenie,disparidade,,不均等
704-17-10,digital sum variation (of a line code),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-10,تغيير المجموع الرقمي (لشفرة خط),"Digitalsummenabweichung, <eines Leitungscodes> f",digital sum variation (of a line code),variación de la suma digital,digitaalisen summan vaihtelu,"variation de la somme numérique, f",variazione della somma numerica (di un codice di linea),"ディジタル和の変動, <線路符号の>ディジタル和変動","디지털 합 변량, <선 부호>",zmienność sumy cyfrowej (kodu w linii),variação da soma digital,,"数字和极差值, <线路码的>"
704-17-11,balanced code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-11,شفرة متوازنه,"symmetrischer Code, m",balanced code,código equilibrado,tasapainotettu koodi,"code à somme bornée, m",codice bilanciato,平衡符号,평형 부호,kod zrównoważony kod o ograniczonej sumie cyfrowej,código equilibrado,balanserad kod,平衡码
704-17-12,paired-disparity code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-12,شفرة تجميع رقمي زوجي,"Paar-Disparitätscode, m",paired-disparity code,código con disparidad compensada,pareittain poikkeava koodi,"code à disparité compensée, m",codice a disparità compensata,ペアドディスパリティ符号,쌍불일치 부호,kod o skompensowanym niezrównoważeniu,código de disparidade compensada,,成对不均等码
704-17-13,alternate mark inversion code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-13,لرمز ذو قطبين (بالتناوب),"AMI-Code, mBipolarcode, m",alternate mark inversion codeAMI (abbreviation)bipolar code,AMI (abreviatura)código alternantecódigo bipolar,AMI-koodi,"code bipolaire (alternant), mcode bipolaire (strict), mAMI (abréviation) m",codice bipolare alternatoAMI (abbreviazione),交番マーク反転符号,교호 마크 반전 부호에이엠아이양극성 부호교번 표기 반전 부호,kod naprzemiennykod dwubiegunowy AMI (akronim),código bipolar (alternante)AMI (abreviatura inglesa),alternerande pulsinverteringskodAMI-kod,交替传号反转码双极性码
704-17-14,alternate mark inversion signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-14,إشارة ذات قطبين بالتناوب,"AMI-Signal, nBipolarsignal, n",alternate mark inversion signalAMI signalbipolar signal,señal AMIseñal bipolar,AMI-signaali,"signal bipolaire (alternant), msignal bipolaire (strict), m",segnale bipolare AMI,交番マーク反転信号AMI信号,교호 마크 반전 신호에이엠아이 신호양극성 신호,sygnał naprzymienny,sinal bipolar (alternante),AMI-signal,交替传号反转信号AMI信号双极性信号
704-17-15,alternate mark inversion violation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-15,إنتهاك ثنائي القطب,"AMI-Verletzung, fBipolaritätsverletzung, f",alternate mark inversion violationAMI violationbipolar violation,violación de bipolaridad,AMI-rike,"violation de bipolarité, fviol de bipolarité, m",violazione di bipolaritàviolazione AMI,交番マーク反転違反AMI違反,교호 마크 반전 위반에이엠아이 위반양극성 위반,naruszenie naprzemienności,violação de bipolaridade,AMI-avvikelse,交替传号反转破坏点AMI破坏点双极性破坏点
704-17-16,modified alternate mark inversion code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-16,شفرة عاكسة ذات علامه متناوبة معدله,"modifizierter AMI-Code, mmodifizierter Bipolarcode, m",modified alternate mark inversion codemodified AMI,código AMI modificadocódigo bipolar modificado,muunnettu AMI-koodi,"code bipolaire modifié, mcode AMI modifié, m",codice bipolare alternato modificatocodice AMI modificato,修正交番マーク反転符号修正AMI,수정 교번 표기 반전 부호수정 에이엠아이,kod naprzemienny zmodyfikowany,código bipolar modificadocódigo AMI modificado,modifierad AMI,改进的交替传号反转码改进的AMI
704-17-17,redundant line code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-17,شفرة خطية فائضة,"redundanter Leitungscode, m",redundant line code,código en línea redundante,redundantti johtokoodi,"code en ligne redondant, m",codice di linea ridondante,冗長線路符号,과잉 선로 부호,kod w linii transmisyjnej nadmiarowy kod w linii nadmiarowy,código de linha redundante,redundant linjekod,冗余线路码
704-17-18,redundant digital signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-18,إشارة رقمية فائضه,"redundantes digitales Signal, n",redundant digital signal,señal digital redundante,redundantti digitaalinen signaali,"signal numérique redondant, m",segnale numerico ridondante,冗長ディジタル信号,과잉 디지털 신호,sygnał cyfrowy nadmiarowy,sinal digital redundante,redundant digital signal,冗余数字信号
704-17-19,pseudo-ternary signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-19,إشارة ثلاثية تخيلية,"pseudoternäres Signal, n",pseudo-ternary signal,señal pseudoternaria,näennäisesti ternaarinen signaalinäennäisesti kolmiarvoinen signaali,"signal pseudo-ternaire, m",segnale pseudo-ternario,疑似3値信号,의사 삼진 신호,sygnał pseudoternarny,sinal pseudoternário,kvasi-ternär signal,伪三进制信号
704-17-20,pseudo n-ary signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-20,إشارة بمصفوفة متعددة القيم تخيلية,"pseudo-n-äres Signal, n",pseudo n-ary signal,señal pseudo n-aria,näennäisesti n-arvoinen signaali,"signal pseudo-n-aire, m",segnale pseudo n-ario,疑似 n値信号,의사 n진 신호,sygnał pseudo-n-arny,sinal pseudo-n-ário,kvasi-n-när signal,伪n进制信号
704-17-21,digit sequence integrity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-21,سلامة التسلسل الرقميِ,"Erhaltung der Digitreihenfolge, f",digit sequence integrity,integridad de la secuencia de dígitos,numerojonoeheys,"intégrité de la suite des éléments numériques, f",integrità della sequenza di cifra,ディジット順(序)保全性,디지트 순차 완전성디지트 순차 보전,integralność sekwencji elementów cyfrowych,integridade da sequência de dígitos,,数字序列完整性
704-17-22,octet sequence integrity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-22,سلامة التسلسل الرقمي الثمانيِ,"Erhaltung der Oktettreihenfolge, f",octet sequence integrity,integridad de la secuencia de octetes,oktettijonoeheys,"intégrité de la suite des octets, f",integrità della sequenza degli ottetti,オクテット順序の保全性オクテット順の保全性,팔중항 순차 완전성팔중항 순차 보전,integralność sekwencji oktetów,integridade da sequência de octetos,,八比特组序列完整性
704-17-23,bit sequence independence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-23,استقلالية تسلسل الرقم الثنائى (بت),"Bitfolgeunabhängigkeit, f",bit sequence independence,integridad de la secuencia de bits,riippumattomuus bittijonosta,"indépendance de la suite des bits, f",indipendenza dalla sequenza dei bit,ビット順序の独立性ビット順の独立性,비트 순차 독립,przeźroczystość binarna,independência da sequência de bits,bitföljdsoberoende,比特序列独立性
704-17-24,quasi bit sequence independence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=704-17-24,استقلالية تسلسل شبه الخانات,"Quasi-Bitfolgeunabhängigkeit, f",quasi bit sequence independence,cuasi-independencia de la secuencia de bits,kvasiriippumattomuus bittijonosta,"quasi-indépendance de la suite des bits, f",quasi indipendenza dalla sequenza dei bit,ビット順序の準独立性ビット順の準独立性,준비트 순차 독립,kwazi-przeźroczystość binarna,quase-independência da sequência dos bits,villkorligt bitföljdsoberoende,准比特序列独立性
