term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
881-12-50,collision mass stopping power,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-50,قدرة إيقاف كتلة التصادم,,collision mass stopping power,poder de frenado másico por colisión,"pouvoir d'arrêt massique par collisions, m",potere frenante massico per collisione,質量衝突阻止能,충돌질량 저지능,zdolność hamowania zderzeniowa masowa,poder de paragem mássico por colisão,massbromsförmåga genom kollisionsförluster,质量碰撞阻止本领
881-12-51,radiative mass stopping power,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-51,قدرة إيقاف الكتلة المشعة,,radiative mass stopping power,poder de frenado másico por radiación,"pouvoir d'arrêt massique par radiation, m",potere frenante massico radiativo,質量放射阻止能,방사질량 저지능,zdolność hamowania radiacyjna masowa,poder de paragem mássico por radiação,massbromsförmåga genom strålningsförluster,质量辐射阻止本领
881-12-52,total mass stopping power,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-52,قدرة إيقاف الكتلة الكلية,,total mass stopping power,poder de frenado total másico,"pouvoir d'arrêt total massique, m",potere frenante massico totale,総合質量阻止能,종합질량 저지능,zdolność hamowania całkowita masowa,poder de paragem mássico total,massbromsförmåga,总质量阻止本领
881-12-53,linear energy transfer (abbreviation LET),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-53,نقل طاقة خطى (إختصار :LET  ),,linear energy transfer (abbreviation LET)restricted linear collision stopping power,transferencia lineal de energía (en abreviatura TLE),transfert linéique d'énergie (abréviation TLE) m,trasferimento lineare di energia (abbreviazione LET),"線エネルギー移転LET, （略語）","선에너지 전달, 엘이티",przekazanie energii liniowe,transferência linear de energiaTLE (abreviatura),längdenergiöverföring,线性能量转换
881-12-54,phantom (radiology),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-54,فانتوم (شبح) (علم الأشعة),,phantom (radiology),fantoma (radiología),fantôme (radiologique) m,fantoccio (radiologico),ファントム（放射線学）,"팬텀, 방사선학인체모형, 방사선학",fantom,fantasma (radiológico),fantom,"模体, <放射学>"
881-13-01,radiation detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-01,كاشف إشعاعِ,,radiation detector,detector de radiación,"détecteur de rayonnement, m",rivelatore di radiazioni,放射線検出器,방사선 검출기,detektor promieniowania,detector de radiação,(strålnings)detektor,辐射探测器
881-13-02,radiation meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-02,مقياس إشعاعِ,,radiation meter(radiation) measuring assembly,conjunto de medida (de radiación),"radiamètre, mensemble de mesure (de rayonnement), m",radiametro,放射線測定器,방사선 측정기복사계,miernik promieniowania,medidor de radiaçãoconjunto de medição (de radiação),strålningsrnätare,辐射测量仪
881-13-03,(radiation) indicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-03,مؤشر (إشعاع),,(radiation) indicator,indicador (de radiación),"signaleur (de rayonnement), m",segnalatore (di radiazioni),（放射線）インジケータ,방사선 표시기,wskaźnik promieniowania,sinalizador (de radiação),strålningsindikator,辐射指示器
881-13-04,(radiation) warning assembly,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-04,مجموعة إنذار من الإشعاع,,(radiation) warning assembly,avisador (de radiación),"avertisseur (de rayonnement), m",strumento di allarme (di radiazioni),（放射線）警告アセンブリ,방사선 경고 조립품방사선 경고 어셈블리,sygnalizator promieniowania,avisador (de radiação),strålningsvakt,辐射报警装置
881-13-05,(radiation) monitor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-05,جهاز مراقبة (إشعاع),,(radiation) monitor,monitor (de radiación),"moniteur (de rayonnement), m",monitore (di radiazioni),放射線モニタ,방사선 감시기,monitor promieniowania,monitor (de radiação),(strålnings)monitor,辐射监视器
881-13-06,exposure metre,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-06,مقياس التعرض,,exposure metre,exposímetro,"exposimètre, m",esposimetro,被爆量計,피폭량계,miernik ekspozycji,exposímetro,expositionsmätare,照射量仪
881-13-07,exposure ratemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-07,مقياس معدل التعرض للاشعاع,,exposure ratemeter,medidor de intensidad de exposición,"débitmètre d'exposition, m",rateometro di esposizione,被爆率計,피폭률계,miernik mocy ekspozycji,medidor da taxa de exposição,expositionsratmätare,照射量率仪
881-13-08,dosemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-08,مقياس الجرعة,,dosemeter,dosímetro,"dosimètre, m",dosimetro,（放射線の）線量計,선량계,dawkomierz,dosímetro,dosimeter  dosmätare,剂量仪
881-13-09,dose ratemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-09,مقياس معدل الجرعة,,dose ratemeter,medidor de intensidad de dosis,"débitmètre de dose, m",rateometro di dose assorbita,線量率計,선량률계,miernik mocy dawki,medidor da taxa de dose,dosratsmätare,剂量率仪
881-13-10,calorimetric dosemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-10,مقياس جرعة حرارى,,calorimetric dosemeter,dosímetro calorimétrico,"dosimètre calorimétrique, m",dosimetro calorimetrico,熱量測定線量率計,열량측정 선량계,dawkomierz kalorymetryczny,dosímetro calorimétrico,kalorimetrisk dosmätare,量热计
881-13-11,ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-11,حجرة التأين,,ionization chamber,cámara de ionización,"chambre d'ionisation, fchambrion, m",camera a ionizzazione,電離箱,이온화함전리함전리 상자이온화 상자,komora jonizacyjna,câmara de ionização,jon(isations)kammare,电离室
881-13-12,free-air ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-12,حجرة تأين الهواء الطلق,,free-air ionization chamber,cámara de ionización de aire libre,"chambre d'ionisation à air libre, f",camera a ionizzazione in aria libera,自由大気電離箱,자유공기 이온화함자유공기 전리함,komora jonizacyjna powietrzna,câmara de ionização de ar livre,öppen luftkammare,自由空气电离室
881-13-13,tissue-equivalent ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-13,حجرة تأين النسيج المكافئ,,tissue-equivalent ionization chamber,cámara de ionización equivalente al tejido,"chambre d'ionisation équivalente au tissu, f",camera a ionizzazione tessuto-equivalente,組織等価電離箱,조직등가 이온화함조직등가 전리함,komora jonizacyjna równoważna tkance,câmara de ionização equivalente ao tecido,vävnadsekvivalent jonkammare,组织等效电离室
881-13-14,air-wall ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-14,حجرة تأين الجدار الهوائي,,air-wall ionization chamber,cámara de ionización equivalente al aire,"chambre d'ionisation équivalente à l'air, f",camera a ionizzazione a pareti d'aria,空気壁電離箱,공기벽 전리함공기벽 이온화함,komora jonizacyjna o ściankach równoważnych powietrzu,câmara de ionização equivalente ao ar,luftekvivalent jonkammare,空气壁电离室
881-13-15,thimble ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-15,حجرة تأين  حلقية,,thimble ionization chamber,cámara-dedal,"chambre-dé, f",camera a ionizzazione a ditale,円筒形電離箱,골무형 이온화함골무형 전리함,komora jonizacyjna naparstkowa,câmara-dedal,fingerborgs(jon)kammare,指形电离室
881-13-16,extrapolation ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-16,الاستقراء في حجرة التأينغرفة تأين ممتدة,,extrapolation ionization chamber,cámara de ionización de extraploación,"chambre d'ionisation à extrapolation, f",camera a ionizzazione a estrapolazione,補外電離箱,외삽 이온화함외삽 전리함,komora jonizacyjna ekstrapolacyjna,câmara de ionização de extrapolação,extrapolations(jon)kammare,外推电离室
881-13-17,cavity ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-17,حجرة تأين ذات تجويف,,cavity ionization chamber,cámara de ionización de cavidad,"chambre d'ionisation à cavité, f",camera a ionizzazione a cavità,空洞電離箱,공동 전리함공동 이온화함,komora jonizacyjna wnękowa,câmara de ionização de cavidade,hålrumskammare,空腔电离室
881-13-18,capacitor ionization chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-18,حجرة تأيّنِ سعوية,,capacitor ionization chamber,cámara de ionización de condensador,"chambre d'ionisation condensateur, f",camera a ionizzazione a condensatore,コンデンサ電離箱,커패시터 이온화함커패시터 전리함,komora jonizacyjna pojemnościowa,câmara de ionização de capacitor,kondensator(jon)kammare,电容电离室
881-13-19,personal dosemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-19,مقياس جرعة شخصى,,personal dosemeter,dosímetro individual,"dosimètre individuel, m",dosimetro personale,個人線量計,개인 선량계,dawkomierz osobisty,dosímetro individual,persondosmätare,个人剂量计
881-13-20,pocket dosemeter [exposure meter],https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-20,مقياس جرعة جيبى (مقياس تعرض),,pocket dosemeter [exposure meter],dosímetro (exposímetro) de bolsillo,"stylo dosimètre [exposimètre], m",dosimetro [esposimetro] tascabile,携帯線量計,휴대 선량계,dawkomierz kieszonkowy  miernik ekspozycji,dosímetro de bolsoexposímetro de bolso,fickdosmätare  fickexpositionsmätare,"袖珍剂量计, <照射量计>"
881-13-21,direct reading pocket dosemeter [exposure meter],https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-21,مقياس جرعة جيبى مباشر القراءة (مقياس تعرض),,direct reading pocket dosemeter [exposure meter],dosímetro (exposímetro) de bolsillo de lectura directa,"stylo dosimètre [exposimètre] à lecture directe, m",dosimetro [esposimetro] tascabile a lettura diretta,直接読み取り携帯線量計,직접가독 휴대 선량계,dawkomierz kieszonkowy z odczytem bezpośrednim  miernik ekspozycji z odczytem bezpośrednim,dosímetro de bolso de leitura directaexposímetro de bolso de leitura directa,fickdosmätare med direktavläsning  fickexpositionsmätare med direktavläsning,"直接读取袖珍剂量计, <照射量计>"
881-13-22,indirect reading pocket dosemeter [exposure meter],https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-22,مقياس جرعة جيبى غير مباشر القراءة (مقياس تعرض),,indirect reading pocket dosemeter [exposure meter],dosímetro (exposímetro) de bolsillo de lectura indirecta,"stylo dosimètre [exposimètre] à lecture indirecte, m",dosimetro [esposimetro] tascabile a lettura indiretta,間接読み取り携帯線量計,간접가독 휴대선량계,dawkomierz kieszonkowy z odczytem pośrednim  miernik ekspozycji z odczytem pośrednim,dosímetro de bolso de leitura indirectaexposímetro de bolso de leitura indirecta,fickdosmätare med indirekt avläsning  fickexpositionsmätare med indirekt avläsning,"间接读取袖珍剂量计, <照射量计>"
881-13-23,integrating dosemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-23,مقياس جرعة تكاملى,,integrating dosemeter,dosímetro integrador,"dosimètre intégrateur, m",dosimetro integratore,積算型線量計,적산형 선량계,dawkomierz całkujący,dosímetro integrador,integrerande dosmätare,集成剂量计积分剂量仪
881-13-24,gas multiplication,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-24,تضاعف غازى,,gas multiplication,multiplicación en el gas,"multiplication dans le gaz, f",moltiplicazione in un gas,気体増幅,가스 증폭,wzmocnienie gazowe,multiplicação no gás,gasförstärkning,气体倍增
881-13-25,(pulse) counting assembly,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-25,مجموعة عد النبضات,,(pulse) counting assembly,contador de radiación (de impulsos),ensemble de comptage (des impulsions) m,contatore di impulsi,（パルス）計数アセンブリ,펄스 계수기,zestaw liczący,conjunto de contagem (de impulsos),,脉冲计数装置
881-13-26,counter (deprecated),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-26,عدّاد (لا ينصح باستعماله),,counter (deprecated),contador (desaconsejado),compteur (déconseillé) m,contatore,計数器,"계수기, Deprecated",licznik (termin nie zalecany),contador (desaconselhado),räknare,"计数器, <弃用>"
881-13-27,counter tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-27,انبوب عداد,,counter tube,detector con gastubo contador,"tube compteur, m",tubo contatore,計数管,계수관,licznik promieniowania gazowy,tubo contador,räknerör,计数管
881-13-28,proportional region,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-28,منطقة التناسب,,proportional region,región de proporcionalidad,"région de proportionnalité, f",regione proporzionale,比例計数域,비례계수역,zakres proporcjonalności,região de proporcionalidade,proportionalområde,正比区
881-13-29,proportional counter tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-29,إنبوب عداد تناسبي,,proportional counter tube,detector proporcional,"tube compteur proportionnel, m",contatore proporzionale,比例計数管,비례계수관,licznik proporcjonalny,tubo contador proporcional,proportionalrör,正比计数管
881-13-30,Geiger-Müller region,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-30,نطاق جيجر- مولر,,Geiger-Müller region,región de Geiger-Müller,"région de Geiger-Müller, f",regione di Geiger-Müller,ガイガー・ミュラー領域,가이거-뮐러 영역,zakres Geigera-Mullera,região de Geiger-Muller,Geiger-Muller-område,盖革–米勒区
881-13-31,Geiger-Müller tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-31,انبوبة جيجر- مولر,,Geiger-Müller tube,contador Geigerdetector Geiger-MüIler,"tube compteur de Geiger-Müller, m",contatore di Geiger-Müller,ガイガー・ミュラー計数管GM計数管,가이거-뮐러 계수관,licznik Geigera-Mullera,tubo contador de Geiger-Muller,GM-rör,盖革–米勒管
881-13-32,four-pi (4 π) counter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-32,عداد ( π 4),,four-pi (4 π) counter,detector de radiación 4 π,"détecteur de rayonnement 4 π, m",contatore quattro-o (4 π),4パイ（4p）計数器,사파이 계수기4π 계수기,licznik 4π,detector de radiação 4-π,4π-detektor,4π计数器
881-13-33,resolving time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-33,زمن التحليل,,resolving time,tiempo de resolución,"temps de résolution, m",tempo di risoluzine,分解時間,분해시간,czas rozdzielczy,tempo de resolução,upplösningstid,分辨时间
881-13-34,recovery time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-34,زمن الإستعادة,,recovery time,tiempo de recuperación,"temps de restitution, mtemps de récupération, m",tempo di recupero,回復時間,복구 시간,czas powrotu,tempo de recuperação,återhämtningstid,恢复时间
881-13-35,scaling circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-35,دائرة قياس,,scaling circuit,circuito de escala,"circuit d'échelle, m",scala/circuito demoltiplicatore,計数回路,계수회로,układ liczący,contador (desaconselhado),räknekrets,定标电路
881-13-36,scaler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-36,مقياسقياسى (عددى),,scaler,contador de escalas,"échelle de comptage, f",scala,計数器,계수기,przelicznik,escada de contagem,pulsräknare,定标器
881-13-37,(pulse) selector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-37,منتقي (نبضة),,(pulse) selector,selector (de impulsos),"sélecteur (d'impulsions), m",discriminatore (di impulsi),パルス選別器,펄스 선별기,selektor impulsów,selector (de impulsos),pulsväljare,脉冲选择器
881-13-38,analyzer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-38,محلل,,analyzer,analizador,"analyseur, m",analizzatore,アナライザ分析器,분석기해석기,analizator,analisador,analysator,分析仪
881-13-39,time selector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-39,منتقي زمني,,time selector,selector de tiempos,"sélecteur de temps, m",discriminatore di tempo,時間セレクタ,시간 선택기시간 선별기,selektor czasu,selector de tempo,tidväljare,时间选择器
881-13-40,amplitude analyzer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-40,محلل القيمة الذروية,,amplitude analyzerpulse height analyzer,analizador de amplitud (de impulsos),"analyseur d'amplitude, m",analizzatore di ampiezza,増幅分析器,진폭 분석기펄스 높이 분석기진폭 해석기,analizator amplitudy analizator wysokości impulsu,analisador de amplitude,pulshöjdsanalysator,幅度分析器
881-13-41,coincidence selector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-41,منتقي التطابق,,coincidence selector,selector de coincidencia,"sélecteur de coïncidences, m",discriminatore a coincidenza,同時セレクタ,동시 선택기동시 선별기,selektor koincydencji,selector de coincidências,koincidensväljare,符合选择器
881-13-42,anticoincidence selector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-42,منتقي اللاتطابق,,anticoincidence selector,selector de anticoincidencia,"sélecteur d'anticoïncidences, m",discriminatore ad anticioincidenza,非同時セレクタ,역동시 선택기역동시 선별기,selektor antykoincydencji,selector de anticoincidências,antikoincidensväljare,反符合选择器
881-13-43,scintillator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-43,جهاز وميض (وماض),,scintillator,centelleador,"scintillateur, m",scintillatore,シンチレータ,섬광기,scyntylator,cintilador,scintillator,闪烁体
881-13-44,scintillation detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-44,كاشف الوميض,,scintillation detector,detector de centelleo,"détecteur à scintillation, m",rivelatore a scintillazione,シンチレーション検出器,섬광 검출기,detektor scyntylacyjny,detector de cintilação,scintillationsdetektor,闪烁探测器
881-13-45,scintillation counter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-45,عداد الومضات,,scintillation counter,contador de centelleo,"ensemble de comptage à scintillation, m",contatore a scintillazione,シンチレーションカウンタ,섬광 계수기,licznik scyntylacyjny,contador de cintilação,scintillationsräknare,闪烁计数器
881-13-46,thermoluminescence detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-46,كاشف سطوع حرارى,,thermoluminescence detector,detector de termoluminiscencia,"détecteur à thermoluminescence, m",rivelatore a termoluminescenza,熱ルミネ（ッ）センス検出器,열발광 검출기열형광 검출기,detektor termoluminescencyjny,detector de termoluminescência,termoluminiscensdetektor,热释光探测器
881-13-47,photoluminescence detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-47,كاشف سطوع ضوئى,,photoluminescence detector,detector de fotoluminiscencia,"détecteur à photoluminescence, m",rivelatore a fotoluminescenza,フォトルミネ（ッ）センス検出器,광발광 검출기광루미네슨스 검출기,detektor luminescencyjny,detector de fotoluminescência,fotoluminescensdetektor,光致发光探测器
881-13-48,photoluminescent personal dosemeter [exposure meter],https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-48,مقياس جرعة شخصى للسطوع الضوئى (مقياس تعرض),,photoluminescent personal dosemeter [exposure meter],dosímetro (exposímetro) individual de fotoluminiscenciaexposímetro individual de fotoluminiscencia,"dosimètre [exposimètre] individuel à photoluminescence, m",dosimetro personale a fotoluminescenza,フォトルミネ（ッ）センス個人線量計,광발광 개인 선량계,dawkomierz osobisty luminescencyjny  miernik ekspozycji luminescencyjny,dosímetro individual de fotoluminescênciaexposímetro individual de fotoluminescência,fotoluminescenspersondosmätare  fotoluminescenspersonexpositionsmätare,"光致发光个人剂量计, <照射量计>"
881-13-49,thermoluminescent dosemeter [exposure meter],https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-49,مقياس جرعة للسطوع الحرارى (مقياس تعرض),,thermoluminescent dosemeter [exposure meter],dosímetro (exposímetro) individual de termoluminiscenciaexposímetro individual de termoluminiscencia,"dosimètre [exposimètre] individuel à thermoluminescence, m",dosimetro a termoluminescenza,熱ルミネ（ッ）センス線量計,열발광 선량계,dawkomierz osobisty termoluminescencyjny miernik ekspozycji termoluminescencyjny,dosímetro individual de termoluminescênciaexposímetro individual de termoluminescência,termoluminiscensdosmätare  termoluminiscensexpositionsmätare,"热释光剂量计, <照射量计>"
881-13-50,semiconductor detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-50,كاشف شبهِ موصل,,semiconductor detector,detector semiconductor,"détecteur semiconducteur, msemicteur, m",rivelatore a semiconduttore,半導体検出器,반도체 검출기,detektor półprzewodnikowy,detector semicondutor,halvledardetektor,半导体探测器
881-13-51,exoelectron dosemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-51,مقياس جرعة طارد للالكترون,,exoelectron dosemeter,dosímetro exoelectrón,"dosimètre exoélectron, m",dosimetro a esoelettroni,エキソ線量計,엑소전자 선량계,dawkomierz egzoelektronowy,dosímetro exoelectrão,exoelektrondosmätare,外逸电子剂量计
881-13-52,chemical dosemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-52,مقياس جرعة كيميائى,,chemical dosemeter,dosímetro químico,"dosimètre chimique, m",dosimetro chimico,化学線量計,화학 선량계,dawkomierz chemiczny,dosímetro químico,kemisk dosmätare,化学剂量计
881-13-53,Fricke dosemeter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-53,مقياس جرعة فريك,,Fricke dosemeter,dosímetro de Fricke,"dosimètre de Fricke, m",dosimetro di Fricke,フリッケ線量計,프리크 선량계,dawkomierz Fricke'a,dosímetro de Fricke,Fricke-dosmätare,弗里克剂量计
881-13-54,film badge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-54,شارة فلمِ,,film badgefilm dosemeter,dosímetro de películadosímetro fotográfico personal,"dosimètre photographique personnel, mfilm dosimètre, mdosifilm, m",film-badge,フィルム・バッジ,필름 배지,dawkomierz fotometryczny,dosímetro fotográfico pessoaldosímetro de película,filmdosimeter,胶片剂量计
881-13-55,track chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-55,حجرة تتبع,,track chamber,cámara de trazas,"chambre à trace, f",camera a tracce,追跡箱,추적함,komora śladowa,câmara traçadora,spårkammare,径迹室
881-13-56,Wilson cloud chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-56,حجرة ويلسون السحابية,,Wilson cloud chambercloud chamber,cámara de nieblacámara de Wilson,"chambre de Wilson, fchambre à nuage, f",camera a nebbia di Wilson,ウィルソンの霧箱,윌슨 안개상자,komora Wilsona,câmara de Wilsoncâmara de nevoeiro,dimkammare  Wilson-kammare,威尔逊云室
881-13-57,bubble chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-57,حجرة الفقاعات,,bubble chamber,cámara de burbujas,"chambre à bulles, f",camera a bolle,泡箱,기포함기포상자,komora pęcherzykowa,câmara de bolhas,bubbelkammare,气泡室
881-13-58,spark chamber,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-58,حجرة الشرارة,,spark chamber,cámara de chispas,"chambre à étincelles, f",camera a scintilla,放電箱,방전함방전상자,komora iskrowa,câmara de faíscas,gnistkammare,火花室
881-13-59,nuclear-track emulsion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-59,مستحلب مسارِ نوويِ,,nuclear-track emulsion,emulsión nuclear,"émulsion nucléaire, f",emulsione nucleare,核物質追跡乳剤,원자핵추적 유제,błona jądrowa,emulsão nuclear,kärnemulsion,核径迹乳胶
881-13-60,track (etch) detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-60,كاشف المسار,,track (etch) detector,detector de trazas,"détecteur de traces, m",rivelatore (solido) di tracce,飛跡検出器,트랙 에치 검출기,detektor śladowy,detector de traços,spårdetektor,径迹刻蚀探测器
881-13-61,photomultiplier tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-61,انبوب مضاعف ضوئي,,photomultiplier tube,tubo fotomultiplicador,"tube photomultiplicateur, m",tubo fotomoltiplicatore,光電子増倍管,광전자 증폭관,fotopowielacz,tubo fotomultiplicador,fotomultiplikator(rör),光电倍增管
881-13-62,electron multiplier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-62,مضاعف الكترونات,,electron multiplier,multiplicador de electrones,"multiplicateur d'électrons, m",moltiplicatore di elettroni,電子増倍管,전자 증배관전자 증배 광전관,powielacz elektronowy,multiplicador de electrões,elektronmultiplikator,电子倍增器
881-13-63,dynode (of electron multiplier),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-63,داينود/ قطب ثانوي (مضاعف إلكترونات),,dynode (of electron multiplier),dinodo (de un multiplicador de electrones),"dynode (d'un multiplicateur d'électrons), f",dinodo (di un moltiplicatore di elettroni),（電子増倍管の）ダイノード,전자증배관 다이노드,dynoda (powielacza elektronowego),dínodo (de um multiplicador de electrões),dynod,"倍增极, <电子倍增器的>"
881-13-64,photocathode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-13-64,مهبط ضوئي,,photocathode,fotocátodo,"photocathode, f",fotocatodo,光電陰極,광전음극,fotokatoda,fotocátodo,fotokatod,光电阴极
881-14-01,dose equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-01,مكافىء الجرعة,,dose equivalent,dosis equivalente (H),"équivalent de dose, m",equivalente di dose,線量当量,선량당량,równoważnik dawki,equivalente de dose,dosekvivalent,剂量当量
881-14-02,dose equivalent rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-02,معدل مكافىء الجرعة,,dose equivalent rate,intensidad de dosis equivalente,"débit d'équivalent de dose, m",rateo di equivalente di dose,線量当量率,선량당량률,równoważnik mocy dawki,taxa de equivalente de dose,dosekvivalentrat,剂量当量率
881-14-03,quality factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-03,عامل الجودة,,quality factor,factor de calidad (Q),"facteur de qualité, m",fattore di qualità,線質係数,품질인자,współczynnik jakości promieniowania,factor de qualidade,kvalitetsfaktor,品质因数
881-14-04,rem,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-04,رم (وحدة  قياس الأثر الحيوي للجرعة الأشعاعية الممتصة في المادة),,rem,rem,"rem, m",rem,レム,렘,rem,rem,rem,雷姆
881-14-05,sievert,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-05,سيفيرت (حد الجرعة المكافئة),,sievert,sievert,"sievert, m",sievert,シーベルト,시버트,sievert,sievert,sievert,希沃特
881-14-06,dose equivalent limit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-06,حد مكافىء الجرعة,,dose equivalent limitmaximum permissible dose equivalent (deprecated),dosis equivalente máxima admisible (desaconsejado)límite de dosis equivalente,"limite d'équivalent de dose, féquivalent de dose maximale admissible (déconseillé) m",limite di equivalente di dose,線量当量限度,선량당량 한도,maksymalny równoważnik dawki maksymalny dopuszczalny równoważnik dawki (termin nie zalecany),limite de equivalente de doseequivalente de dose máxima admissível (desaconselhado),dosekvivalentgräns,剂量当量极限
881-14-07,absorbed dose index (at a point),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-07,دليل الجرعة الممتصة(في نقطة معينة),,absorbed dose index (at a point),índice de dosis absorbida (en un punto),indice de dose absorbée (en un point) m,indice di dose assorbita,吸収線量指標,"흡수 선량 지표, 점",wskaźnik dawki pochłoniętej (w punkcie),índice dose absorvida (num ponto),stråldosindex,"吸收剂量指数, <某点>"
881-14-08,dose equivalent index (at a point),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-08,دليل مكافىء الجرعة(في النقطة),,dose equivalent index (at a point),índice de dosis equivalente (en un punto),indice d'équivalent de dose (en un point) m,indice di equivalente di dose,線量当量指標,"선량당량 지표, 점",wskaźnik równoważnika dawki (w punkcie),índice de equivalente de dose (num ponto),dosekvivalentindex,"剂量当量指数, <某点>"
881-14-09,emergency dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-14-09,جرعة طارئة (مركزة),,emergency dose,dosis de emergencia,"dose exceptionnelle concertée, f",dose di emergenza,緊急線量,비상 선량,dawka niebezpieczna,dose de emergência,riskdos,应急剂量
